100903	45613	1.0
368746	371217	0.9411764705882353
236517	379821	1.0
17615	41800	0.7272727272727273
24845	76073	1.0
204993	265536	1.0
103269	99773	0.9411764705882353
111487	15866	0.9166666666666666
226541	312321	0.9333333333333333
144258	283414	1.0
156311	162881	0.9473684210526316
13320	272498	0.8
123127	238094	1.0
230668	78671	0.9090909090909091
226737	52267	0.9285714285714286
111299	76559	1.0
236697	250911	0.8823529411764706
241642	66258	1.0
13584	300857	1.0
23597	24105	1.0
212894	27899	0.9411764705882353
27266	65503	1.0
28734	50824	0.9565217391304348
184199	246207	1.0
21881	41262	1.0
25038	283465	0.9333333333333333
240611	275052	0.9090909090909091
107649	422460	1.0
175422	85668	1.0
194909	29159	1.0
36346	90975	0.9444444444444444
109716	61949	1.0
187815	9954	0.9545454545454546
121542	66309	1.0
12021	97729	1.0
117892	93824	0.7692307692307692
278808	281009	1.0
46446	48649	1.0
123744	347960	1.0
165698	334414	1.0
111797	12761	1.0
46446	48653	0.9375
251185	274576	1.0
256064	94420	1.0
37479	77206	1.0
3568	84038	0.9411764705882353
255839	6614	0.9230769230769231
331217	397935	0.8888888888888888
109655	62569	0.9565217391304348
142998	26778	1.0
12598	60956	0.8
128952	99656	1.0
131896	206510	0.9166666666666666
146514	156940	0.9333333333333333
326119	371566	1.0
211329	215010	1.0
147427	63381	0.9375
152172	305959	0.8823529411764706
239420	247808	0.9411764705882353
267501	29301	0.9411764705882353
13745	17615	0.4444444444444444
146745	174373	0.9375
209061	214004	1.0
18651	349608	1.0
27340	27899	0.8823529411764706
107774	16174	0.9411764705882353
184373	224977	1.0
10777	142288	0.9473684210526316
15783	28026	0.9166666666666666
16624	19615	1.0
266039	77087	0.9473684210526316
101391	178880	0.9090909090909091
238061	294646	1.0
122768	96118	1.0
114779	18197	0.9411764705882353
111510	129263	1.0
114506	52416	1.0
32424	44643	1.0
221126	237255	1.0
32833	40553	1.0
166488	240900	1.0
24573	42708	0.8333333333333334
352555	49340	1.0
138331	14663	1.0
227450	227489	0.75
229686	64820	1.0
187731	362108	1.0
34233	56103	1.0
185427	204753	0.9090909090909091
11564	39337	1.0
27195	29329	0.9285714285714286
160408	70644	1.0
148418	239141	1.0
14517	260558	0.9285714285714286
101321	184924	0.9230769230769231
184531	83114	1.0
108491	113223	0.8947368421052632
153075	168473	0.9333333333333333
119490	93596	0.9473684210526316
150702	70330	0.8461538461538461
24573	37861	0.8421052631578947
101273	108657	0.8888888888888888
221124	237255	1.0
154139	276771	1.0
145064	334938	1.0
49495	68911	1.0
259892	95257	1.0
141814	240469	0.8421052631578947
102938	297272	1.0
142355	83524	1.0
105457	65427	1.0
295742	301337	0.9
123694	57285	0.8823529411764706
254835	348834	0.8235294117647058
191490	79104	0.9375
212880	99476	1.0
13180	17977	0.8181818181818181
366054	398125	1.0
139628	164672	0.9473684210526316
106824	25654	0.9545454545454546
292748	38137	0.9230769230769231
180050	228816	0.7777777777777778
180050	228817	0.7777777777777778
131165	37136	0.8947368421052632
285640	39945	1.0
175079	72753	1.0
156881	204421	1.0
107760	120514	0.8947368421052632
25596	45308	0.9565217391304348
75679	80535	1.0
3256	38833	0.9166666666666666
14662	71344	0.8823529411764706
131166	37136	0.875
46780	83625	0.8235294117647058
14061	60956	0.9375
103703	82939	0.7727272727272727
11669	69173	0.9259259259259259
379881	380253	0.9130434782608696
135748	227941	1.0
16397	254191	1.0
115886	85629	1.0
101925	225031	1.0
310255	55822	0.9285714285714286
170458	60698	0.9444444444444444
111131	248350	0.8571428571428572
114753	148523	1.0
17186	99843	0.95
381528	60336	1.0
251152	274822	1.0
155018	27210	0.7777777777777778
19739	20633	1.0
117892	65507	0.9375
224977	252246	1.0
23687	90822	0.9333333333333333
177558	64359	1.0
60842	93399	1.0
37529	76666	1.0
145064	334979	0.8
164814	186386	0.95
151970	228840	1.0
148374	23320	1.0
146037	15480	1.0
155018	214213	0.9333333333333333
204703	243538	0.9444444444444444
62912	73866	1.0
275232	94029	0.8235294117647058
63553	66284	0.5882352941176471
150825	15927	1.0
216295	228142	1.0
131075	38034	1.0
107205	47913	1.0
62878	81902	0.9642857142857143
224977	252244	0.8
15072	67256	0.7058823529411764
108775	208381	1.0
128634	8674	0.8571428571428572
113223	65199	1.0
160823	54558	0.8888888888888888
121423	67591	1.0
124503	202343	1.0
203640	428882	0.875
16624	19588	0.9615384615384616
144963	5008	1.0
151788	222005	1.0
74560	85715	1.0
279358	41246	0.9444444444444444
218040	26706	0.9285714285714286
104965	44297	1.0
236517	379780	1.0
312651	57772	0.9523809523809523
203637	465655	0.9090909090909091
179367	46262	1.0
21859	325421	0.8823529411764706
210606	313359	1.0
45620	63017	0.9047619047619048
228463	262546	1.0
113223	65195	1.0
218553	361631	0.95
186716	84822	0.9
42562	87405	1.0
149704	40633	1.0
217607	401627	0.9090909090909091
39478	57185	0.8571428571428572
253909	37154	0.75
262840	293168	0.8095238095238095
216852	222569	0.9411764705882353
61192	98722	0.9523809523809523
107477	57644	1.0
216180	229250	1.0
252423	55309	0.9333333333333333
16856	71074	0.875
92903	99813	0.9
252042	265918	0.8888888888888888
136384	159960	0.9090909090909091
290314	355687	1.0
455368	455929	0.9285714285714286
32740	41407	0.8421052631578947
1209	29455	0.8333333333333334
126086	88212	1.0
348155	394244	1.0
138311	14804	0.875
232604	42416	0.9285714285714286
150754	232360	1.0
158648	3709	1.0
19859	199537	1.0
106251	135647	0.8461538461538461
131166	37173	1.0
222474	346314	1.0
256265	68570	1.0
163543	27369	0.9333333333333333
106903	50901	0.9473684210526316
14774	70266	1.0
13961	21731	1.0
114397	90975	1.0
230926	68339	0.9090909090909091
160383	22984	1.0
170434	330143	0.8888888888888888
101764	133054	0.95
67256	9240	1.0
234210	99159	1.0
136774	193145	1.0
330131	62769	1.0
34614	93559	0.9090909090909091
36952	70179	0.9090909090909091
169872	230228	1.0
14409	89132	0.9333333333333333
139272	280415	0.8823529411764706
39163	48066	1.0
220577	221183	1.0
78251	79268	1.0
221285	48760	0.9
15623	229165	0.9642857142857143
221282	41800	0.8823529411764706
108700	128956	0.9090909090909091
109772	241181	1.0
24799	40462	1.0
315851	320648	1.0
230631	49340	1.0
267808	272650	1.0
21559	85792	1.0
344300	74301	1.0
219203	270977	1.0
316646	70032	0.9285714285714286
10499	44888	1.0
131165	37173	1.0
285867	37748	1.0
308233	309361	1.0
158634	248178	0.9090909090909091
188444	44040	1.0
201024	57872	0.75
206583	407473	1.0
329154	40112	1.0
37437	65340	0.9375
14059	77465	1.0
23747	50976	0.9375
294529	53530	1.0
280937	310185	1.0
133156	327004	1.0
22977	297922	1.0
127471	95199	0.9
59916	80218	1.0
191946	80983	1.0
132754	422246	0.9583333333333334
52469	56103	1.0
142877	328185	1.0
105080	299007	1.0
242475	305653	0.9333333333333333
268770	74251	0.9285714285714286
190418	307773	0.8666666666666667
110077	252919	1.0
18370	229178	0.8461538461538461
21843	239125	1.0
315851	320673	0.9411764705882353
280937	310191	1.0
10974	51651	1.0
80971	93333	1.0
375400	41992	0.9333333333333333
247288	247601	1.0
109799	276713	0.9444444444444444
26370	366308	0.9523809523809523
215919	29538	1.0
226072	244744	1.0
124687	65427	1.0
141765	219040	0.8260869565217391
149792	89751	1.0
561	61374	1.0
264083	43990	0.9333333333333333
71270	77917	0.9230769230769231
104639	292535	0.8421052631578947
20919	375400	1.0
14950	90003	0.8235294117647058
230004	98447	0.9
217042	292563	0.84
31525	77051	0.9444444444444444
137364	9954	0.9411764705882353
239130	312390	0.875
164600	45938	0.875
182184	185098	0.9285714285714286
149627	82102	0.875
138385	320049	0.9473684210526316
207072	36412	1.0
77861	83141	0.9523809523809523
290438	94478	0.9090909090909091
210432	59911	0.9230769230769231
407473	419799	1.0
172263	217762	0.9230769230769231
106251	190214	0.9411764705882353
109594	36418	1.0
222394	266462	1.0
184176	200860	1.0
146236	69173	1.0
108943	133156	1.0
217215	329810	1.0
140745	229268	0.9166666666666666
183555	38298	1.0
227981	81890	0.8695652173913043
123403	24569	1.0
73630	94994	0.8235294117647058
38642	88951	1.0
66294	78792	0.9047619047619048
37625	63499	0.8571428571428572
175824	229363	0.8571428571428572
322833	360380	1.0
3250	3564	1.0
148498	355747	1.0
106251	84474	1.0
139975	184613	1.0
141207	254409	0.92
12837	32973	0.9
608	60850	0.8636363636363636
107440	424307	1.0
26470	73302	1.0
109159	258187	0.9090909090909091
202907	217589	1.0
211485	33671	0.875
307333	40553	1.0
27208	428004	1.0
121081	81118	0.9545454545454546
14577	15580	0.9444444444444444
301401	318104	1.0
74595	85350	0.9285714285714286
21843	239130	1.0
204570	22353	1.0
107160	181134	1.0
115660	337190	0.9411764705882353
170779	37902	0.9230769230769231
231658	261193	0.9666666666666667
147494	92729	0.9444444444444444
201725	266505	0.9565217391304348
30521	79557	1.0
160823	238155	0.8
447315	50847	1.0
137144	31371	0.8
17917	38564	1.0
104921	166721	0.95
18124	58309	0.8125
169689	264651	1.0
51721	63565	1.0
144493	55943	1.0
27208	30812	0.9230769230769231
143879	257500	1.0
207565	31525	0.9411764705882353
59311	86216	1.0
223692	8507	1.0
33914	45613	1.0
59367	8899	0.7916666666666666
11809	99656	0.9285714285714286
106797	48224	0.9444444444444444
212700	224168	1.0
180027	193719	0.875
145064	17186	0.9285714285714286
208398	23227	1.0
244559	81150	0.9545454545454546
149199	189869	1.0
15623	99151	0.8421052631578947
22111	42609	0.9
377647	38967	1.0
145509	162290	1.0
108864	13549	0.9166666666666666
110946	111589	0.8571428571428572
246744	75202	0.9230769230769231
205905	4873	0.9166666666666666
84753	94781	1.0
103733	185312	1.0
123578	88103	1.0
186161	210718	1.0
145221	23648	0.7272727272727273
135117	266143	0.8823529411764706
1005	214796	0.9285714285714286
106627	35989	1.0
10803	292224	0.9375
52842	6913	0.9375
106627	35988	0.9230769230769231
33559	9512	1.0
116242	375616	1.0
214213	8096	1.0
148209	369385	1.0
247898	99564	0.9310344827586207
361966	90080	1.0
239125	312390	0.8823529411764706
411969	422460	1.0
117297	16432	1.0
152531	22494	0.8666666666666667
187804	251499	1.0
166116	216407	0.8636363636363636
117933	217215	1.0
24799	40604	1.0
146700	174658	1.0
13388	27469	1.0
251220	28148	1.0
37743	58046	1.0
108883	27554	1.0
174370	322024	0.9583333333333334
27210	291995	0.9285714285714286
137007	194585	0.8947368421052632
108231	19895	0.7931034482758621
207525	208536	0.9375
158382	296280	1.0
101104	27774	1.0
136368	63714	0.7692307692307692
46509	54134	0.8333333333333334
121045	124666	0.9375
24799	40633	0.7142857142857143
247722	65427	1.0
121348	146191	1.0
19433	218351	1.0
170177	51728	0.8
43553	91342	1.0
21882	37403	1.0
133098	60384	0.8181818181818181
155629	253891	1.0
139466	32728	1.0
112471	4627	1.0
133105	150456	1.0
57732	60175	1.0
138106	163846	1.0
214963	226212	0.7333333333333334
108364	18583	1.0
144180	34064	0.9375
217259	34688	0.875
230254	59273	1.0
28768	336167	0.8518518518518519
31902	34111	1.0
113921	148215	1.0
27208	30745	1.0
194747	8899	0.9545454545454546
143678	24003	1.0
143823	22552	1.0
202945	96294	1.0
225964	83566	0.9333333333333333
118128	224164	1.0
54613	91355	1.0
123107	174370	1.0
191796	406651	1.0
185325	98849	0.9166666666666666
19259	749	0.9090909090909091
12380	25902	1.0
111160	223483	1.0
47606	50847	1.0
148215	151088	1.0
143681	19983	0.7142857142857143
61231	73488	1.0
126930	54558	0.95
183991	190614	1.0
100781	24156	0.8888888888888888
106875	47603	0.9473684210526316
102859	49889	0.9285714285714286
149326	210727	1.0
122893	228069	0.9333333333333333
235643	363997	1.0
103184	239768	0.7777777777777778
107477	27475	0.9285714285714286
53895	8872	0.9285714285714286
307618	307656	1.0
46365	87782	1.0
193145	68955	1.0
160251	8926	0.8181818181818181
379103	379975	1.0
41193	44850	0.8947368421052632
101943	213215	1.0
170265	291504	1.0
226212	231271	1.0
113457	19004	0.875
222474	248500	1.0
17251	245649	1.0
52762	7728	1.0
7494	8774	1.0
170516	262647	1.0
221524	62512	0.9285714285714286
20408	20755	0.9545454545454546
151791	278998	1.0
202791	287618	1.0
146427	153050	1.0
26168	26958	0.8846153846153846
17522	58059	0.9
212255	25902	1.0
25768	80413	0.9333333333333333
213954	251628	1.0
211243	278735	0.9375
170151	243893	1.0
12761	27520	0.9411764705882353
279044	90935	0.95
156356	92072	0.9230769230769231
305483	305889	0.9310344827586207
119178	50144	1.0
146427	345821	1.0
150038	90295	1.0
170496	240444	0.962962962962963
102859	49811	1.0
100526	192948	0.9090909090909091
361631	7929	1.0
238056	294646	0.9230769230769231
229363	26076	1.0
30505	93596	1.0
144823	227585	0.9285714285714286
13285	256734	0.9444444444444444
21623	31314	0.9130434782608696
106870	47637	0.9375
205224	66566	0.9375
138310	181480	1.0
103966	119678	1.0
192474	69471	0.9411764705882353
279614	293017	1.0
304276	71187	0.875
31672	52267	1.0
63785	65314	1.0
21657	66970	0.9285714285714286
248500	41641	0.75
14111	200053	1.0
275218	30572	0.7142857142857143
22980	71638	0.95
100526	227416	0.9166666666666666
196226	207525	0.9444444444444444
163266	312767	0.9
13011	22758	1.0
180805	462182	0.7777777777777778
147494	40857	0.9333333333333333
14701	38775	1.0
281409	73825	1.0
157446	86753	1.0
230023	68135	1.0
174370	45940	1.0
127341	271438	0.9523809523809523
248944	69173	0.9285714285714286
135850	140284	1.0
211906	229945	1.0
129636	202429	1.0
271030	280669	0.9545454545454546
196177	208004	0.9523809523809523
287618	50772	0.9285714285714286
389831	84324	0.9583333333333334
234397	409086	0.925
120553	16465	0.7777777777777778
40395	40470	0.8
171633	4873	1.0
329139	56103	1.0
25654	26990	0.9090909090909091
186766	57528	0.9285714285714286
28023	57836	0.8181818181818181
235376	63266	0.9090909090909091
74273	8424	0.9166666666666666
102596	166729	0.9333333333333333
206583	383722	1.0
165097	92874	0.6666666666666667
41426	98987	1.0
111798	55556	1.0
13445	189273	1.0
47102	48158	1.0
11286	323952	1.0
129039	63785	1.0
103121	54134	1.0
192164	40390	1.0
113223	65344	1.0
116299	131941	1.0
193370	66618	1.0
172591	379639	0.95
12458	211316	0.9411764705882353
116406	185689	0.9615384615384616
141084	374834	0.9333333333333333
160184	225953	1.0
113457	19091	1.0
113608	17566	0.9615384615384616
47102	48165	1.0
111589	73541	0.9166666666666666
215974	228321	0.9285714285714286
35813	40470	0.7777777777777778
128743	211379	1.0
172362	26979	0.8666666666666667
104958	82777	1.0
215974	228332	1.0
258166	80791	1.0
140749	151939	1.0
172263	54618	1.0
120628	230417	1.0
181480	41301	0.9333333333333333
139421	227984	1.0
47102	48153	1.0
110378	85664	0.9
22847	96193	0.9090909090909091
63621	66947	1.0
117774	27615	1.0
142288	91710	0.7692307692307692
252773	323952	1.0
275331	384075	1.0
121307	158148	1.0
279678	322043	1.0
137253	192062	0.95
104958	44299	1.0
195266	226838	1.0
326913	357944	0.8
100396	74791	0.8461538461538461
17507	230715	0.8461538461538461
185647	68756	0.9444444444444444
182097	247601	1.0
102790	74273	1.0
146427	73499	1.0
183268	197960	1.0
144144	34499	1.0
156775	242375	1.0
275331	384077	1.0
186000	205763	1.0
175301	253986	0.96875
337078	339409	1.0
125259	29329	1.0
131063	87237	1.0
111701	309543	1.0
142563	4344	1.0
178845	339453	1.0
125676	25159	0.7857142857142857
112253	237002	1.0
100781	112214	1.0
100781	113467	1.0
160184	225932	1.0
59359	8899	0.9655172413793104
123403	53182	1.0
124503	42185	1.0
128952	80413	1.0
190496	237478	0.8888888888888888
132052	28148	1.0
236785	265843	1.0
187811	50405	1.0
227225	291008	0.8333333333333334
165331	198108	0.8181818181818181
189852	26706	0.9375
242475	305551	1.0
220876	236936	1.0
104944	82889	0.9473684210526316
100646	25487	0.95
100718	143681	1.0
187788	234905	1.0
238466	32317	1.0
101353	106509	1.0
176550	334	1.0
12672	164596	1.0
128888	228698	1.0
59898	92240	0.9285714285714286
100380	117490	0.9285714285714286
147494	92874	0.9333333333333333
185342	234870	0.967741935483871
230631	263420	1.0
133658	162184	0.875
227453	227585	1.0
174930	78194	0.9411764705882353
181450	192474	0.9166666666666666
124806	250764	0.9375
153976	200296	0.9411764705882353
287618	50767	0.9333333333333333
30444	64580	0.9333333333333333
106251	84440	0.9090909090909091
36627	85602	0.9375
74677	90738	0.9411764705882353
278133	379009	0.8333333333333334
163176	178376	1.0
149282	188997	0.9130434782608696
233419	250576	0.7777777777777778
32015	56103	1.0
22353	36412	1.0
305471	305960	1.0
102037	114220	1.0
110677	23847	1.0
232556	59678	0.9230769230769231
128871	556	0.7692307692307692
28023	86042	0.875
208556	272838	1.0
182518	92337	0.9
214554	245649	1.0
260406	304593	0.8260869565217391
34716	45069	1.0
282943	82872	1.0
190274	216245	1.0
15063	50847	1.0
245395	274459	1.0
112067	7369	1.0
129404	180534	0.9047619047619048
229232	3568	0.9285714285714286
242475	305595	1.0
234111	27210	0.9
17764	40247	1.0
258508	37730	0.8571428571428572
114936	138090	1.0
225031	231539	0.9166666666666666
201178	56242	0.8666666666666667
121093	130244	0.8947368421052632
128503	275751	0.9166666666666666
189348	8739	0.8666666666666667
159157	226651	0.9090909090909091
11969	35450	0.9375
188944	35813	0.9444444444444444
107298	59336	1.0
16600	73499	1.0
111671	88539	0.9444444444444444
171866	198620	1.0
318841	69500	1.0
285516	3976	0.9411764705882353
284309	32333	0.8947368421052632
114832	147634	1.0
124963	62703	0.9473684210526316
118784	17402	0.8888888888888888
183275	197788	1.0
218846	81803	1.0
10075	10146	0.8666666666666667
220614	220618	0.0
25071	76896	1.0
240440	241032	1.0
181318	445697	1.0
133156	183268	1.0
183268	197858	1.0
183796	221183	0.9523809523809523
85148	95606	0.75
227225	291034	1.0
136999	153929	0.9696969696969697
137337	325963	1.0
195679	213059	1.0
101619	304374	0.8571428571428572
3256	38748	0.9642857142857143
228463	76930	0.9444444444444444
28148	56694	1.0
232360	246103	1.0
263206	9954	1.0
21771	65768	0.8823529411764706
185427	204863	0.8461538461538461
36346	51721	0.9230769230769231
148677	270948	0.8125
148447	94087	0.6875
235096	66038	1.0
118932	286117	0.9642857142857143
163995	7629	1.0
206440	219423	1.0
147131	227912	1.0
132849	279230	1.0
100116	149618	1.0
108364	63291	0.8947368421052632
135272	185297	1.0
176818	185342	1.0
293794	8739	0.9285714285714286
14911	285516	0.9333333333333333
201320	54789	0.8461538461538461
39410	90920	1.0
148065	223363	1.0
168628	320787	1.0
111676	49340	1.0
111734	48760	0.8947368421052632
44938	79715	1.0
128901	225671	1.0
128248	66512	0.9375
129177	57228	0.9230769230769231
47532	6834	1.0
253167	340977	1.0
35640	83189	0.9523809523809523
228393	292631	1.0
121338	121683	1.0
135211	307795	0.9523809523809523
147385	344310	1.0
25632	373833	0.84
101223	107890	1.0
205700	210015	1.0
19071	351062	0.8666666666666667
123066	395035	0.9333333333333333
136774	149764	1.0
29912	83141	0.5833333333333333
170043	239819	1.0
283526	48824	1.0
10149	21800	0.875
170743	232819	0.9333333333333333
106741	26306	1.0
163668	181511	1.0
17365	44294	0.8421052631578947
23001	33665	0.9583333333333334
105389	424917	1.0
105830	35410	0.8181818181818181
150844	151458	1.0
184373	191638	1.0
113272	182912	1.0
138985	269082	1.0
150458	178798	0.8125
37479	77087	1.0
118966	304207	1.0
26990	39945	0.9333333333333333
127570	48228	1.0
268834	344033	1.0
62808	73653	0.6363636363636364
35813	49534	0.7647058823529411
25730	354061	0.9565217391304348
53198	57919	1.0
308072	56103	1.0
252294	297858	1.0
162394	316313	1.0
121200	193319	1.0
181385	42231	0.8571428571428572
142946	167435	1.0
140270	65162	1.0
253999	91365	0.9090909090909091
13745	48241	0.30000000000000004
227468	230720	1.0
242475	305587	0.9285714285714286
174379	96050	0.7
182158	207901	0.9333333333333333
228743	49318	1.0
259500	261763	0.9444444444444444
106595	12716	1.0
106627	379008	1.0
105611	178150	0.9375
134062	218846	1.0
112535	2677	0.5714285714285714
163390	169601	1.0
223628	265858	1.0
31502	53914	0.8571428571428572
160383	206440	1.0
103645	114397	1.0
175422	85594	0.962962962962963
32312	69089	1.0
272566	43835	0.9090909090909091
263317	8816	1.0
62542	77689	0.8461538461538461
121583	278015	1.0
16166	227987	0.9333333333333333
69868	99079	1.0
106612	149764	1.0
137889	243291	0.9523809523809523
14865	370004	0.8888888888888888
15866	27054	1.0
134062	218828	0.9166666666666666
118021	294397	0.9583333333333334
261203	84063	0.9411764705882353
60568	97416	0.9230769230769231
27525	91096	0.9375
12598	29151	0.8181818181818181
284640	291008	1.0
63124	8739	0.9166666666666666
171531	200008	1.0
364472	424307	1.0
360833	412049	0.9333333333333333
155442	218996	0.9
172448	334621	1.0
123127	27279	1.0
31122	57717	0.8888888888888888
138003	323987	0.9473684210526316
110555	410116	0.9090909090909091
136910	79563	1.0
159056	219611	1.0
189411	34486	0.9230769230769231
23257	3049	0.9166666666666666
181385	36947	0.9375
111838	86979	1.0
171036	66940	0.96
144180	26080	1.0
63621	65468	0.9375
109683	35442	0.9565217391304348
138173	84957	1.0
133731	156516	1.0
103611	32015	1.0
189348	24041	0.875
145411	269059	0.9166666666666666
10733	149328	0.9375
112176	51663	1.0
159252	225626	0.9285714285714286
135664	137262	0.875
161555	324740	1.0
211339	380073	1.0
102111	129648	1.0
59336	90975	0.7333333333333334
171932	220989	1.0
267524	275342	0.85
135350	184466	0.9166666666666666
169993	99476	0.9473684210526316
21881	37336	1.0
101751	180708	1.0
65427	70755	1.0
196787	289139	0.9259259259259259
140852	304340	1.0
28662	51721	0.9166666666666666
104958	28758	1.0
294487	79914	1.0
155218	180624	1.0
234542	96154	0.8181818181818181
12837	148097	0.8947368421052632
215039	268611	0.9473684210526316
109070	261948	1.0
187296	20130	0.9
11162	11640	1.0
131896	88945	1.0
162173	220849	1.0
214508	220096	0.9166666666666666
379780	412075	0.9333333333333333
344211	441742	0.9285714285714286
110448	230715	0.6
36094	93678	1.0
279606	293017	1.0
185586	232162	1.0
341873	50993	0.9
102727	74608	0.9411764705882353
25162	36670	0.9166666666666666
33671	48337	0.9
321928	8531	1.0
117874	160483	0.9090909090909091
109594	166939	1.0
110560	83625	0.8461538461538461
316841	9531	1.0
25025	40022	1.0
40470	51936	0.75
346173	422135	0.95
220270	30316	1.0
154353	182629	1.0
184466	221403	1.0
237654	382882	0.8947368421052632
262010	268337	1.0
379780	412074	1.0
184963	24041	0.9444444444444444
187030	262396	1.0
255607	35242	0.8
12134	128858	0.9285714285714286
21304	34425	1.0
21445	33015	1.0
